1246,"금하다",AV,"ㅕ불규칙",2,37209,"prohibit; ban","* 우리 부모님께서는 밤 10시 이후에는 내가 밖에 나가는 것을 금하신다.
* 교역을 금하다."
1247,"기대되다",AV,"규칙",3,32495,"be expected; be anticipated","* 일반적으로 성적이 좋은 아이들은 성실할 것이라고 기대된다.
* 발전이 기대되다."
1248,"넘어뜨리다",AV,"규칙",2,28311,"bring down; trip","* 거센 태풍이 나무를 순식간에 넘어뜨렸다.
* 나무를 넘어뜨리다."
1249,"농사짓다",AV,"ㅅ불규칙",3,28324,"farm; do farm work","* 농촌에 기계가 보급되면서 농사짓는 일이 훨씬 수월해졌다.
* 농사짓는 농부."
1250,"단단하다",DV,"ㅕ불규칙",2,28370,hard,"* 단단한 유리는 떨어져도 잘 깨어지지 않는다.
* 단단한 문."
1251,"둘러싸이다",AV,"규칙",2,14984,"be wrapped","* 그릇은 깨지지 않도록 천에 둘러싸여 배송된다.
* 비닐로 둘러싸이다."
1252,"망치다",AV,"규칙",2,15941,"ruin; spoil","* 지나친 보호는 어린이의 장래를 망칠 수 있다.
* 망친 공연."
1253,"묻히다01",AV,"규칙",2,15727,"be covered; be hidden","* 눈사태로 인해 눈 속에 묻힌 등산객들이 구조대에 의해 구조되었다.
* 시신이 묻히다."
1254,"발전되다",AV,"규칙",3,15871,"be developed; be advanced","* 삼십 년 만에 한국을 찾은 김 선생님은 한국의 발전된 모습에 크게 감명을 받았다고 말했다.
* 경제가 발전되다."
1255,"방지하다",AV,"ㅕ불규칙",3,15488,"prevent; block","* 나는 눈꼬리의 주름살을 방지하기 위해 매일 눈 아래를 눌러 준다.
* 공해를 방지하다."
1256,"삼가다",AV,"규칙",3,16204,"abstain; refrain from","* 황사에는 가급적 외출을 삼가는 게 좋다.
* 말을 삼가다."
1257,"안내하다",AV,"ㅕ불규칙",3,72522,"make known	","* 주차 관리원이 고객에게 주차할 곳을 손짓으로 안내하였다.
* 관람객을 안내하다."
1258,"앉히다",AV,"규칙",2,16014,seat,"* 아버지는 동생을 앉히고는 조용히 타이르셨다.
* 의자에 앉히다."
1259,"웬만하다",DV,"ㅕ불규칙",2,26724,"tolerable; passable","* 나는 웬만한 음식은 다 잘 먹는데 오리 고기는 못 먹는다.
* 웬만한 곳."
1260,"유행하다",AV,"ㅕ불규칙",3,62366,"break out","* 황사로 인해 눈병이 유행하여 안과를 찾는 사람들이 점점 늘고 있다.
* 유행하는 전염병."
1261,"종합하다",AV,"ㅕ불규칙",3,24643,"aggregate; collect","* 유민이는 중간고사 성적과 기말고사 성적을 종합해서 평균을 내었다.
* 종합한 결과."
1262,"짜다02",AV,"규칙",2,37058,squeeze,"* 산에서 염소를 키우며 한가로이 사는 그는 염소의 젖을 짜 내다 판 돈으로 생활했다.
* 짠 기름."
1263,"치다05",AV,"규칙",3,28128,draw,"* 강에 그물을 치고 고기가 잡히기를 기다렸다.
* 친 바람막이."
1264,"기다",AV,"규칙",2,32493,"crawl; creep","* 나는 숲에서 기고 있던 큰 뱀 한 마리를 잡았다. 
* 뱀이 기다."
1265,"데려가다",AV,"규칙",1,64541,"take someone away; take someone with one","* 유민이는 아이를 맡길 곳이 없어 아이를 동창 모임에 데려갔다.
* 부모가 데려가다."
1266,"되돌아오다",AV,"규칙",2,14917,"come back; return","* 지방 대학으로 진학했던 언니는 향수병 때문에 서울로 아주 되돌아와 버렸다.
* 되돌아오는 길."
1267,"양보하다",AV,"ㅕ불규칙",3,66570,"offer; yield; give way to","* 소방차나 구급차에 길을 양보하지 않으면 과태료를 내야 한다. 
* 길을 양보하다."
1268,"자라나다",AV,"규칙",2,68798,grow,"* 꼬마는 못 본 새 예쁜 소녀로 자라나 있었다.
* 키가 자라나다."
1269,"조그마하다",DV,"ㅕ불규칙",3,24581,"small; tiny; little","* 우리 집에는 꽃과 나무를 심어 놓은 조그마한 정원이 있다.
* 조그마한 가게."
1270,"지다04",AV,"규칙",2,62316,carry,"* 그들은 들기도 힘든 큰 벽돌을 등에 져서 옥상 위로 하나씩 나르고 있었다.
* 진 배낭."
1271,"춤추다",AV,"규칙",1,72145,dance,"* 딸아이는 가수들이 텔레비전에 나와 춤추는 것을 보고 무작정 따라 했다.
* 춤추는 동작."
1272,"후회하다",AV,"ㅕ불규칙",3,62367,"regret; feel remorse; repent","* 시험을 못 본 승규는 어제 공부를 안 한 것을 지금 와서 후회하고 있다.
* 실수를 후회하다."
1273,"가입하다",AV,"ㅕ불규칙",3,15392,"join; sign up","* 국제 연합에 가입한 회원국은 총 백구십이 개국이다.
* 동아리에 가입하다."
1274,"고르다03",DV,"르불규칙",3,25632,"even; uniform; equal","* 나는 페인트로 사무실 벽면을 빈틈이 없게 고르게 칠했다.
* 고른 분포."
1275,"구분되다",AV,"규칙",3,24496,"be divided; be sorted","* 한국의 인문 계열 고등학교의 교육 과정은 문과와 이과로 구분된다.
* 공사가 구분되다."
1276,"꾸리다",AV,"규칙",2,14649,pack,"* 나는 출장을 자주 가서 여행 가방을 꾸리는 데에 익숙하다.
* 가방을 꾸리다."
1277,"덮이다",AV,"규칙",2,14743,"be covered","* 아기는 옷으로 덮인 손을 꼬물댔다.
* 보자기가 덮이다."
1278,"멋있다",DV,"규칙",1,15989,"nice; stylish; elegant","* 민준이는 우리 학교에서 제일 멋있는 학생이라 인기가 많다.
* 멋있는 그림."
1279,"밤늦다",DV,"규칙",2,15886,"late at night","* 승규는 매일 가족들이 모두 잠든 밤늦은 시간까지 일을 했다.
* 밤늦은 시각."
1280,"보살피다",AV,"규칙",2,14508,"take care of; look after","* 내가 없는 동안 승규가 강아지를 잘 보살펴 주었다.
* 강아지를 보살피다."
1281,"보완하다",AV,"ㅕ불규칙",3,14518,"make up for; supplement","* 우리 축구팀은 이번 훈련을 통해서 체력을 중점적으로 보완했다.
* 결점을 보완하다."
1282,"보존하다",AV,"ㅕ불규칙",3,14530,"preserve; conserve","* 이 마을 사람들은 전통문화를 지키고 보존하며 살아간다.
* 강을 보존하다."
1283,"빨다01",AV,"규칙",2,15646,"suck; puff on","* 귀여운 꼬마가 의자에 앉아 오렌지 주스를 빨아 마시고 있었다.
* 빨아 마시다."
1284,"빼놓다",AV,"규칙",2,15647,"leave pulled out; leave plucked out","* 벽지를 다시 바른다기에 집안 벽에 박혀 있던 못을 빼놓았다.
* 가시를 빼놓다."
1285,"설립하다",AV,"ㅕ불규칙",3,45000,"establish; found","* 주민의 반대로 발전소를 설립하려는 계획은 취소될 위기에 놓였다.
* 공장을 설립하다."
1286,"신기하다01",DV,"ㅕ불규칙",3,13997,"amazing; marvelous; mysterious","* 사람들은 마술사의 신기한 마술에 감탄했다.
* 신기한 일."
1287,"쓰다듬다",AV,"규칙",2,16490,"stroke; pet","* 할머니는 내 아픈 배를 쓰다듬어 주셨다.
* 등을 쓰다듬다."
1288,"알아주다",AV,"규칙",2,16082,understand,"* 내 마음을 알아주는 사람은 우리 아빠밖에 없을 것이다.
* 마음을 알아주는 친구."
1289,"유발하다",AV,"ㅕ불규칙",3,27099,"cause; provoke; trigger","* 자동차의 매연이 환경 오염을 유발한다.
* 긴장을 유발하다."
1290,"유지되다",AV,"규칙",3,27110,"be kept; be maintained","* 악습을 고치려는 노력을 하지 않는다면 악습은 앞으로도 계속 유지될 것이다.
* 건강이 유지되다."
1291,"잡아당기다",AV,"규칙",2,24754,pull,"* 나는 불을 끄려고 형광등에 매달린 줄을 잡아당겼다.
* 잡아당기는 문."
1292,"존경하다",AV,"ㅕ불규칙",3,24605,admire,"* 교사는 제자를 사랑하고 제자는 스승을 존경해야 한다.
* 존경하는 어른."
1293,"체험하다",AV,"ㅕ불규칙",3,25375,experience,"* 월드컵 응원을 통해 전 국민은 우리 모두가 하나됨을 체험했다.
* 체험하여 학습하다."
1294,"초대하다",AV,"ㅕ불규칙",3,17163,invite,"* 우리는 가까운 친척과 친한 사람들 몇 명만 초대해 조촐하게 결혼식을 치렀다.
* 귀빈을 초대하다."
1295,"칭찬하다",AV,"ㅕ불규칙",3,28143,"praise; compliment","* 비평가들은 그 작가의 이번 작품을 최고라고 칭찬했다.
* 칭찬하는 말."
1296,"통일하다",AV,"ㅕ불규칙",3,91126,unify,"* 그는 옛날에 여러 나라를 통일해 가장 넓은 영토를 이룩했다.
* 남북을 통일하다."
1297,"걷다03",AV,"규칙",2,15920,"roll up","* 민준이는 물에 들어가기 전에 종아리를 걷어 올렸다.
* 모기장을 걷다."
1298,"기막히다",DV,"규칙",3,32502,absurd,"* 부부가 동시에 직장에서 해고되다니 기막힌 노릇이다.
* 논리가 기막히다."
1299,"나누어지다",AV,"규칙",3,92520,"be divided; be split","* 이 글은 세 문단으로 나누어진다.
* 음식이 나누어지다."
1300,"넘겨주다",AV,"규칙",2,28561,"give over; entrust","* 할아버지는 아버지에게 모든 토지의 소유권을 넘겨주셨다.
* 권리를 넘겨주다."
1301,"다가서다",AV,"규칙",2,28341,"approach; become close","* 나는 귀가 어두운 할아버지께 곁으로 바짝 다가서서 말씀을 드렸다.
* 다가서서 이야기하다."
1302,"대기하다",AV,"ㅕ불규칙",3,14277,wait,"* 입사 지원자들이 대기실에서 대기하며 면접을 준비하고 있다.
* 선수가 대기하다."
1303,"두리번거리다",AV,"규칙",2,14971,"look around","* 지수는 점심을 먹을 식당을 찾으려고 사방을 두리번거렸다.
* 두리번거리는 모습."
1304,"말다01",AV,"규칙",2,14626,"roll; roll up","* 아이들이 종이로 꽃을 만들려고 정성을 다해서 종이를 만다.
* 돌돌 만 이불."
1305,"분리하다",AV,"ㅕ불규칙",3,21091,"separate; divide","* 민준이는 콩을 싫어해서 콩밥에서 콩을 분리해 놓고 밥만 먹었다.
* 분리한 기준."
1306,"붙들다",AV,"규칙",2,24547,"hold; grasp; grab","* 어머니는 선생님의 팔을 꼭 붙들고 애원하였다.
* 붙드는 전화기."
1307,"사들이다",AV,"규칙",2,15840,"buy up; lay in","* 은행은 원화의 환율이 올라가자 달러를 사들였다.
* 건물을 사들이다."
1308,"실망하다",AV,"ㅕ불규칙",3,14090,"be disappointed","* 국민들은 정치인의 부도덕성에 실망했다.
* 실망한 나머지."
1309,"여쭈다",AV,"규칙",2,66573,"ask politely","* 나는 내 글에서 어디가 잘못된 것인지 교수님께 정중히 여쭸다.
* 모르는 것을 여쭈다."
1310,"연습하다01",AV,"ㅕ불규칙",1,67535,"practice; rehearse","* 연주회까지 연습할 시간이 얼마 남지 않았다.
* 공연을 연습하다."
1311,"연출하다",AV,"ㅕ불규칙",3,14026,"direct; produce","* 김 감독은 이번에 형제의 우애를 소재로 한 영화를 연출했다.
* 드라마를 연출하다."
1312,"열중하다",AV,"ㅕ불규칙",3,14098,"be absorbed in; be engrossed in","* 그는 일에 열중하면 아무것도 모른다.
* 경기에 열중하다."
1313,"조르다02",AV,"르불규칙",2,24589,"beg; pester","* 아이는 어머니에게 새 옷을 사 달라고 자꾸 졸랐다.
"
1314,"주문하다",AV,"ㅕ불규칙",3,91768,order,"* 나는 옷 가게에 한 치수 작은 걸로 가져다 달라고 주문했다.
* 고기를 주문하다."
1315,"지겹다",DV,"ㅂ불규칙",2,27754,"boring; tedious","* 학생이 매우 지겨운지 크게 하품을 한다.
* 지겨운 내색."
1316,"쫓겨나다",AV,"규칙",2,37178,"be expelled; be kicked out","* 술을 많이 마시고 주정을 부리던 아저씨는 가게에서 쫓겨났다.
* 집에서 쫓겨나다."
1317,"찢다",AV,"규칙",2,37224,"tear; rip","* 이제는 필요가 없는 서류들은 다 찢어서 버렸다.
* 사진을 찢다."
1318,"출근하다",AV,"ㅕ불규칙",3,62368,"go to work; arrive at work","* 그는 중요한 일이 있다며 평소보다 서둘러 새벽에 공장으로 출근하였다.
* 출근하는 도중."
1319,"취소하다",AV,"ㅕ불규칙",3,72151,cancel,"* 나는 머리가 몹시 아파서 모든 일정을 취소하고 병원에 갔다.
* 취소한 거래."
1320,"칠하다",AV,"ㅕ불규칙",3,28124,"apply; paint; coat","* 동생은 노란 물감으로 하얀 도화지의 바탕을 칠했다.
* 기름을 칠하다."
1321,"타오르다",AV,"르불규칙",2,49267,"blaze up; flare up","* 승규가 벽난로에 불을 지피자 장작이 활활 타오르기 시작했다.
* 타오르는 불길."
1322,"평화롭다",DV,"ㅂ불규칙",2,83056,peaceful,"* 마음의 고뇌를 지우니 세상이 평화로워 보였다.
* 평화로운 가정."
1323,"한하다",AV,"ㅕ불규칙",3,84056,"be limited; be restricted","* 인터넷으로 구매한 고객에 한해서 소정의 상품을 드립니다.
* 고객에 한하다."
1324,"해소하다",AV,"ㅕ불규칙",3,85830,"resolve; relieve; ease; release","* 서울시는 교통난을 해소하기 위해 차량 십부제를 운영하고 있다.
* 갈등을 해소하다."
1325,"허락하다",AV,"ㅕ불규칙",3,86947,"approve; consent; permit","* 이장님은 마을 회관 삼 층을 공부방으로 쓰도록 허락하셨다.
* 마음을 허락한 사람."
1326,"확립하다",AV,"ㅕ불규칙",3,87343,"establish; build; forge","* 왕은  귀족 세력을 견제하며 왕권을 확립했다.
* 기강을 확립하다."
1327,"확신하다",AV,"ㅕ불규칙",3,87354,"be convinced; be sure; be certain","* 박 형사는 그가 범인이라고 확신하고 그의 뒤를 쫓기 시작했다.
* 무죄를 확신하다."
1328,"흥분하다",AV,"ㅕ불규칙",3,87059,"be excited; be thrilled; be enraged","* 첫 해외여행에 나선 지수는 흥분한 듯 상기된 표정으로 공항에 들어섰다.
* 흥분한 상태."
1329,"힘겹다",DV,"ㅂ불규칙",3,88912,"difficult; tough; painstaking; strenuous","* 지수는 눈물을 흘리며 자신의 아픈 과거를 힘겹게 말했다.
* 힘겨운 일."
1330,"거들다",AV,"규칙",2,15815,"help; assist; aid","* 유민이는 시간이 나면 가게에 나가 부모님 일을 거들어 드렸다.
* 부모님을 거들다."
1331,"급증하다",AV,"ㅕ불규칙",3,37215,"increase rapidly","* 요즈음 국제 교류의 증가로 국제 결혼 인구가 급증하고 있다.
* 거래량이 급증하다."
1332,"깔끔하다",DV,"ㅕ불규칙",2,32552,"clean; neat	","* 보기에 깔끔한 음식이 맛도 좋다.
* 방이 깔끔하다."
1333,"꼼꼼하다",DV,"ㅕ불규칙",2,37863,"meticulous; elaborate; careful","* 꼼꼼한 어머니는 집안 구석구석을 먼지 하나 없이 청소하셨다.
* 꼼꼼한 검사."
1334,"낮아지다",AV,"규칙",3,92521,"get lower","* 신발의 굽이 낮아져 걷기가 편해졌다.
* 건물이 낮아지다."
1335,"먹고살다",AV,"규칙",2,15982,"make a living","* 취직을 하면 어느 정도 먹고사는 일이 해결될 것이다.
* 먹고사는 일."
1336,"멎다",AV,"규칙",2,15993,"stop; cease; come to a stop","* 아기에게 우유를 먹이자 곧 울음소리가 멎었다.
* 기침이 멎다."
1337,"발달되다",AV,"규칙",3,15868,"be developed; be grown","* 인간은 모든 생물 중에서 가장 지능이 발달되어 있다.
* 감수성이 발달되다."
1338,"부딪히다",AV,"규칙",2,26309,"be bumped into; be run against","* 바다에서 배가 암초에 부딪혀 산산조각이 났다.
* 바위에 부딪히다."
1339,"뿌리치다",AV,"규칙",2,15653,"shake off","* 나는 그의 손을 뿌리치고 자리에서 뛰쳐나왔다.
* 몸을 뿌리치다."
1340,"재미없다",DV,"규칙",1,57315,"not interesting","* 이렇게 지루하고 재미없는 영화는 처음이다.
* 재미없는 시간."
1341,"준비되다",AV,"규칙",3,86436,"be prepared; be ready","* 정답을 맞힌 사람들은 미리 준비된 상품을 받아 갔다.
* 노래가 준비되다."
1342,"중단되다",AV,"규칙",3,26030,"be halted","* 이 지역에 한동안 가스 공급이 중단되어 주민들이 큰 불편을 겪었다.
* 중단된 대화."
1343,"중요시하다",AV,"ㅕ불규칙",3,26158,value,"* 지수는 시간 약속을 중요시하기 때문에 절대 약속 시간에 늦는 법이 없다.
* 중요시하는 경향."
1344,"진단하다",AV,"ㅕ불규칙",3,28971,diagnose,"* 의사는 그녀의 병이 위암이라고 진단했다.
* 건강을 진단하다."
1345,"타다04",AV,"규칙",2,91124,receive,"* 직원들은 회사에서 월급을 타는 날만 손꼽아 기다린다.
* 월급을 타는 날."
1346,"금지되다",AV,"규칙",3,37208,"be banned; be prohibited","* 이 장소는 출입이 금지되니 들어가면 안 됩니다.
* 녹음이 금지되다."
1347,"기도하다02",AV,"ㅕ불규칙",3,32496,"pray; wish","* 나는 교회에 가서 어머니의 병이 낫기를 기도하였다.
* 성공을 기도하다."
1348,"깨뜨리다",AV,"규칙",2,32562,"break; smash","* 그녀는 그릇들을 옮기다가 넘어져 그릇 하나를 깨뜨렸다.
* 거울을 깨뜨리다."
1349,"되돌아가다",AV,"규칙",2,14923,"go back; return","* 김 과장은 저녁 약속이 취소되자 회사로 되돌아가 일을 하기로 했다.
* 되돌아가는 길."
1350,"들이켜다",AV,"규칙",3,15074,"drink; gulp; guzzle","* 언니는 속이 타는지 단숨에 맥주 한 컵을 다 들이켰다.
* 물을 들이켜다."
1351,"따라다니다",AV,"규칙",2,15072,"follow; shadow","* 강아지가 주인 뒤를 따라다닌다.
* 꽁무니를 따라다니다."
1352,"변화되다",AV,"규칙",3,14476,"be changed","* 그 나라는 문호를 개방한 뒤 빠르게 변화되고 있다.
* 변화된 모습."
1353,"부러워하다",AV,"ㅕ불규칙",2,30311,"envy; covet; feel jealous","* 내일 시험을 앞둔 형은 시험 기간이 지난 나를 부러워한다.
* 부러워하는 눈치."
1354,"서늘하다",DV,"ㅕ불규칙",2,16241,"cool; chilly	","* 가을이 되니까 서늘한 바람이 불어서 좋다.
* 서늘한 날씨."
1355,"소요되다",AV,"규칙",3,49243,"be required","* 공장을 이전하는 사업에 소요되는 경비가 너무 커 사업을 진행하지 못하고 있다.
* 소요되는 경비."
1356,"소화하다",AV,"ㅕ불규칙",3,15587,digest,"* 아이가 우유를 제대로 소화하지 못해서 큰일입니다.
* 먹은 것을 소화하다."
1357,"시집가다",AV,"규칙",2,13983,"get married","* 내 여동생은 부잣집 아들에게 시집가 고생 없이 행복하게 잘산다.
* 시집가는 날."
1358,"씌우다",AV,"규칙",2,16738,"put something on; cover","* 동생에게 노란 모자를 씌워 놓으니 꼭 유치원생 같았다.
* 가발을 씌우다."
1359,"엇갈리다",AV,"규칙",3,15192,"miss each other on the way","* 십 분만 늦었어도 우리는 서로 길이 엇갈려 만나지 못할 뻔했다.
* 길이 엇갈리다."
1360,"엷다",DV,"규칙",3,14103,thin,"* 낮고 힘없는 목소리가 여자의 엷은 입술에서 흘러나왔다.
* 엷은 옷."
1361,"우아하다",DV,"ㅕ불규칙",2,26651,"elegant; graceful","* 오래된 가구와 은은한 조명이 식당을 한층 더 우아하게 만들었다.
* 우아한 모습."
1362,"제의하다",AV,"ㅕ불규칙",3,31803,suggest,"* 정부는 북한 측에 정상 회담을 제의하였다.
* 제의한 대안."
1363,"조화되다",AV,"규칙",3,24604,"get along with; go with","* 전학 온 승규는 반 친구들과 쉽게 조화된 모습을 보여줬다.
* 조화된 모습."
1364,"착각하다",AV,"ㅕ불규칙",3,24786,"delude oneself; mistake","* 나는 약속 장소를 착각해 엉뚱한 곳에서 친구를 기다렸다.
* 이름을 착각하다."
1365,"흥미롭다",DV,"ㅂ불규칙",2,87540,"interesting; exciting","* 관람객들은 야구 경기를 흥미롭게 지켜보았다.
* 흥미로운 사실."
1366,"가져다주다",AV,"규칙",2,62369,"bring; deliver; fetch","* 지수는 편지 한 통을 우편함에서 꺼내 내게 가져다주었다.
* 물건을 가져다주다."
1367,"개방되다",AV,"규칙",3,15755,"be opened","* 새로 생긴 박물관은 시민들에게 무료로 개방될 예정이다.
* 공원이 개방되다."
1368,"경고하다",AV,"ㅕ불규칙",3,25714,"warn; give warning","* 의사는 김 씨에게 건강을 위해 담배를 끊으라고 경고했다.
* 경고하는 목소리."
1369,"구별되다",AV,"규칙",3,24114,"be distinguished","* 인류가 동물과 구별되는 점 중 하나는 언어를 사용한다는 것이다.
* 구별되는 점."
1370,"굳히다",AV,"규칙",3,36862,"harden; make hard","* 나는 딱딱하게 굳힌 엿을 먹기 좋은 크기로 잘랐다.
* 석고를 굳히다."
1371,"그럴듯하다",DV,"ㅕ불규칙",3,37064,"quite reasonable","* 거짓말쟁이인 승규의 말은 아무리 그럴듯한 말이라도 함부로 믿으면 안 된다.
* 거짓말이 그럴듯하다."
1372,"기울다",AV,"규칙",2,32520,"incline; tilt; lean","* 폭격을 맞은 후 배는 부서진 채 오른쪽으로 기울어졌다.
* 그림이 기울다."
1373,"끌리다",AV,"규칙",2,16267,"be dragged","* 지수는 가방 끈이 땅에 끌려 더러워졌다.
* 바지가 끌리다."
1374,"내보내다",AV,"규칙",2,28428,"send out","* 어머니는 형을 학교 근처의 하숙집으로 내보내기로 했다.
* 밖으로 내보내다."
1375,"들여놓다",AV,"규칙",3,15050,"bring in","* 어머니는 손님들이 오시기 전에 거실에 있는 의자를 방에 들여놓으라고 하셨다.
* 방에 들여놓다."
1376,"따스하다",DV,"ㅕ불규칙",3,15084,warm,"* 날씨가 따스하니 이제 난방을 안 해도 되겠다.
* 따스한 봄날."
1377,"미끄러지다",AV,"규칙",1,15748,"slip; skid","* 고속도로 갓길에는 눈길에 미끄러진 승용차 한 대가 형편없이 찌그러져 있었다.
* 미끄러져 넘어지다."
1378,"붙잡히다",AV,"규칙",2,25658,"be held; be grasped; be grabbed","* 환자는 간호사에게 팔을 붙잡힌 채 병원으로 들어갔다.
* 붙잡힌 옷자락."
1379,"빨다02",AV,"규칙",1,65866,"wash; clean","* 어머니는 속옷을 따로 모아 손으로 빠신다.
* 빨아 말리다."
1380,"사소하다",DV,"ㅕ불규칙",2,15881,"trifling; trivial","* 그들은 아무것도 아닌 사소한 문제로 틀어지게 되었다.
* 사소한 다툼."
1381,"상쾌하다",DV,"ㅕ불규칙",2,16227,refreshing,"* 나무 사이로 부는 바람이 상쾌해서 기분까지 좋아진다.
* 상쾌한 공기."
1382,"식사하다",AV,"ㅕ불규칙",3,17855,eat,"* 저는 건강을 위해 하루에 세 번씩 규칙적으로 식사하고 있습니다.
* 식사하는 습관."
1383,"썰렁하다",DV,"ㅕ불규칙",2,16487,chilly,"* 어제 날씨는 한강이 얼 만큼 썰렁한 날씨였다.
* 썰렁한 공기."
1384,"우울하다",DV,"ㅕ불규칙",3,26654,"low-spirited; melancholy; blue","* 나는 우울한 마음을 떨쳐 버리려고 코미디 영화를 보러 영화관에 갔다.
* 우울한 느낌."
1385,"울리다02",AV,"규칙",2,26702,"make cry; move someone to tears","* 승규가 동생의 장난감을 빼앗아 동생을 울렸다.
* 동생을 울리다."
1386,"재밌다",DV,"규칙",3,24916,interesting,"* 그는 내가 피곤하고 지칠 때마다 재밌는 이야기로 나를 웃게 해 주었다.
* 재밌는 사람."
1387,"점잖다",DV,"규칙",2,31716,calm,"* 민준이는 매우 점잖고 예의바른 청년이다.
* 점잖은 노인."
1388,"주무시다",AV,"규칙",1,62597,sleep,"* 할아버지, 안녕히 주무셨어요?
* 주무시고 계시다."
1389,"진실하다",DV,"ㅕ불규칙",3,28994,"honest; sincere","* 민준이는 진실한 사람이라 믿음이 간다.
* 진실한 말."
1390,"초청하다",AV,"ㅕ불규칙",3,25475,invite,"* 연극배우가 된 내 친구는 자신의 첫 공연에 나를 초청했다.
* 유명 인사를 초청하다."
1391,"출현하다",AV,"ㅕ불규칙",3,27839,appear,"* 마을에 야생동물이 출현하여 사람들이 대피하는 소동이 있었다.
* 출현한 비행기."
1392,"탈출하다",AV,"ㅕ불규칙",3,49275,escape,"* 우리 팀은 삼 연패의 늪에서 탈출해 힘겹게 승리를 거두었다.
* 도시를 탈출하다."
1393,"흐리다02",DV,"규칙",1,89184,"dim; vague; blurred","* 옆집 할아버지는 연세가 많으시고 정신 질환을 앓고 계시기 때문에 판단이 흐린 경우가 종종 있다.
* 흐린 기억."
1394,"걱정스럽다",DV,"ㅂ불규칙",2,15869,"worried; concerned","* 어머니는 혼자 미국으로 유학을 가 있는 아들이 걱정스러웠다.
* 걱정스러운 눈."
1395,"건설되다",AV,"규칙",3,15892,"be built; be constructed","* 새 공장은 건설되는 데만 이 년이 걸렸다.
* 공장이 건설되다."
1396,"고프다",DV,"규칙",1,18396,hungry,"* 아침을 안 먹었더니 무척 배가 고팠다.
* 고픈 배."
1397,"기술하다",AV,"ㅕ불규칙",3,32512,"describe; depict","* 역사를 기술한 내용을 보면 당시 사람들의 삶을 알 수 있다.
* 사실을 기술하다."
1398,"납득하다",AV,"ㅕ불규칙",3,28401,understand,"* 선생님은 지수의 결석 이유를 납득할 수 없었다.
* 납득할 수 없다."
1399,"되풀이되다",AV,"규칙",3,14935,"be reiterated; be done over again","* 서민에게 부담을 주는 공공요금 인상이 해마다 되풀이되어 문제이다.
* 되풀이되는 문제."
1400,"떠나가다",AV,"규칙",2,28106,"leave; depart","* 아버지는 이제 꽃상여를 타고 하늘나라로 떠나가셨다.
* 배가 떠나가다."
1401,"떠들썩하다02",DV,"ㅕ불규칙",3,45104,"boisterous; uproarious","* 시장에는 사람들이 많아서 항상 떠들썩하다.
* 떠들썩한 교실."
1402,"모여들다",AV,"규칙",2,16141,"gather; flock; get together","* 지수는 말솜씨가 좋아서 항상 주변에 친구들이 모여든다.
* 개미가 모여들다."
1403,"묵다01",AV,"규칙",3,15532,"get old; get stale","* 김치찌개는 묵은 김치로 만들어야 깊은 맛이 있다.
* 묵은 김치."
1404,"배고프다",DV,"규칙",2,29316,hungry,"* 다들 배고플 테니 식사부터 합시다.
* 배고픈 동물."
1405,"뵈다02",AV,"규칙",2,62814,"meet; see","* 사장님을 뵈러 온 사람이 기다리고 있습니다.
* 부모님을 뵈다."
1406,"비웃다",AV,"규칙",2,16009,"laugh mockingly; jeer at; ridicule","* 사람들이 나의 발표를 비웃으니 기분이 나빴다.
* 비웃는 말투."
1407,"비키다",AV,"규칙",2,62370,"step aside; step back","* 여기에 서 있으면 불꽃이 튈 수도 있으니 멀리 비켜 있어라.
* 뒤쪽으로 비키다."
1408,"색다르다",DV,"르불규칙",2,29033,"unusual; unconventional; peculiar	","* 오랜만에 야외로 나와서 밥을 먹으니까 기분이 색다르다.
* 색다른 것."
1409,"속삭이다",AV,"규칙",3,15592,whisper,"* 승규는 친구에게 슬쩍 집에 가자고 속삭였다.
* 속삭이는 소리."
1410,"신속하다",DV,"ㅕ불규칙",3,14070,quick,"* 우리 택배 회사는 다른 어떤 곳보다 배송이 신속하다.
* 신속한 결정."
1411,"신중하다",DV,"ㅕ불규칙",3,14073,careful,"* 아버지는 어떤 일을 결정하기 전에 두세 번씩 생각하시는 신중한 분이다.
* 신중한 생각."
1412,"여행하다",AV,"ㅕ불규칙",3,30209,"travel; trip","* 나는 비행기를 타고 먼 곳을 여행해 보고 싶다.
* 국내를 여행하다."
1413,"예고하다",AV,"ㅕ불규칙",3,14133,"notify previously","* 선생님은 다음 수업 시간에 시험을 볼 것이라고 미리 예고했다.
* 미래를 예고하다."
1414,"위반하다",AV,"ㅕ불규칙",3,26743,"violate; infringe; contravene","* 옆 차가 신호를 위반하고 빨간불에 길을 건넜다.
* 규정을 위반하다."
1415,"은은하다",DV,"ㅕ불규칙",3,24043,"indistinct; delicate; dim","* 컬러 사진을 흑백으로 바꾸면 은은한 분위기를 연출하여 더욱 멋지게 보일 수도 있다.
* 은은한 달빛."
1416,"익히다01",AV,"규칙",2,24971,"cook; boil","* 민준이는 철판 위에 고기를 올려 놓고 익히기 시작했다.
* 익힌 고기."
1417,"정직하다",DV,"ㅕ불규칙",3,31765,honest,"* 나는 그날 있었던 일에 대해 정직하게 털어놓았다.
* 정직한 대답."
1418,"조정하다01",AV,"ㅕ불규칙",3,75515,mediate,"* 두 지역의 분쟁을 조정하기 위해 전문가가 파견되었다.
* 갈등을 조정하다."
